cust_id,age,Gender,Usage Frequency,Support Calls,type_plan,arrival_year,arrival_month,arrival_date,market_segment_type,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,Total Spend,no_of_special_requests,booking_status
INN23045,28,Female,25,9,Premium,2024,12,4,Corporate,0,0,802,0,Not_Canceled
INN02925,21,Male,24,9,Standard,2023,8,14,Offline,0,0,934,0,Not_Canceled
INN34927,64,Male,13,2,Premium,2024,3,30,Online,0,0,627,0,Not_Canceled
INN00117,32,Female,14,5,Basic,2024,4,22,Online,0,0,552,0,Canceled
INN23776,49,Female,19,7,Premium,2024,9,1,Online,0,0,281,0,Canceled
INN32297,57,Male,2,2,Basic,2023,8,17,Corporate,0,0,346,0,Canceled
INN27183,62,Male,22,5,Basic,2024,4,20,Offline,0,0,529,0,Not_Canceled
INN28404,50,Female,3,7,Premium,2024,6,7,Offline,0,0,646,0,Canceled
INN32550,64,Male,11,4,Basic,2023,8,19,Online,0,0,866,0,Not_Canceled
INN07816,23,Female,16,3,Standard,2024,7,18,Corporate,0,0,231,0,Not_Canceled
INN32473,47,Male,4,7,Basic,2024,10,14,Offline,0,0,477,1,Canceled
INN02948,48,Male,23,9,Standard,2024,7,10,Online,0,0,201,0,Not_Canceled
INN27408,41,Female,14,1,Premium,2024,2,14,Online,0,0,446,1,Not_Canceled
INN08405,42,Female,21,3,Premium,2024,6,2,Online,0,0,571,0,Not_Canceled
INN14723,57,Male,10,0,Basic,2024,1,4,Online,0,0,105,1,Not_Canceled
INN03097,63,Female,14,1,Standard,2024,2,20,Online,0,0,417,0,Not_Canceled
INN28686,28,Male,11,4,Basic,2024,4,4,Offline,0,0,446,0,Canceled
INN08926,55,Male,21,0,Standard,2024,9,21,Offline,0,0,611,1,Canceled
INN12918,56,Male,20,2,Basic,2023,8,10,Online,0,0,107,0,Not_Canceled
INN26299,43,Female,4,5,Premium,2024,8,25,Offline,0,0,257,0,Not_Canceled
INN13749,20,Male,2,0,Premium,2024,8,11,Online,0,0,204,3,Not_Canceled
INN02849,47,Female,6,9,Standard,2023,10,6,Online,0,0,421,1,Not_Canceled
INN35440,63,Female,10,9,Basic,2024,6,15,Offline,0,0,122,0,Canceled
INN18880,44,Female,29,10,Standard,2024,4,26,Offline,0,0,342,0,Not_Canceled
INN07744,18,Female,10,9,Premium,2024,10,23,Online,0,0,659,2,Canceled
INN15320,25,Male,11,4,Standard,2024,10,23,Offline,0,0,384,1,Canceled
INN16887,34,Male,4,0,Premium,2024,10,5,Offline,0,0,319,0,Canceled
INN26710,34,Female,10,3,Premium,2024,3,25,Offline,0,0,489,0,Canceled
INN24527,44,Male,11,8,Standard,2024,8,21,Online,0,0,522,0,Canceled
INN28541,56,Male,15,0,Premium,2024,4,11,Online,0,0,509,0,Canceled
INN20519,55,Female,27,8,Premium,2023,10,24,Online,0,0,860,2,Not_Canceled
INN06779,53,Male,20,2,Premium,2024,5,20,Online,0,0,266,1,Not_Canceled
INN31491,19,Male,23,1,Basic,2024,6,2,Offline,0,0,224,0,Not_Canceled
INN11380,47,Female,19,2,Standard,2023,9,14,Online,0,0,968,0,Canceled
INN08195,34,Male,24,4,Basic,2024,9,7,Online,0,0,123,1,Not_Canceled
INN08029,47,Male,23,0,Standard,2024,8,23,Online,0,0,424,0,Canceled
INN18773,38,Female,19,10,Standard,2023,9,30,Offline,0,0,837,0,Not_Canceled
INN10485,34,Male,30,0,Standard,2024,2,17,Offline,0,0,914,1,Not_Canceled
INN32839,51,Female,8,10,Premium,2024,5,12,Online,0,0,427,1,Not_Canceled
INN15510,59,Female,25,8,Premium,2024,10,2,Online,0,0,129,0,Canceled
INN22123,31,Female,23,1,Standard,2024,10,13,Offline,0,0,228,0,Not_Canceled
INN04247,19,Male,12,7,Premium,2024,8,6,Online,0,0,746,1,Not_Canceled
INN11716,65,Male,8,4,Standard,2024,7,1,Online,0,0,680,0,Canceled
INN04165,22,Male,26,10,Premium,2024,10,20,Online,0,0,178,0,Canceled
INN04982,65,Female,18,7,Standard,2024,3,11,Online,0,0,162,2,Not_Canceled
INN27756,28,Female,29,8,Basic,2024,12,2,Offline,0,0,536,1,Not_Canceled
INN28068,65,Male,20,10,Standard,2024,12,5,Online,0,0,257,2,Not_Canceled
INN21885,25,Male,9,9,Premium,2024,12,18,Online,0,0,704,1,Not_Canceled
INN06054,33,Male,29,0,Premium,2024,7,1,Online,0,0,191,1,Not_Canceled
INN07922,61,Male,17,7,Basic,2023,11,12,Online,0,0,265,1,Not_Canceled
INN22216,31,Male,5,1,Standard,2024,8,8,Online,0,0,806,0,Canceled
INN13125,58,Male,25,1,Standard,2024,6,3,Offline,0,0,456,0,Canceled
INN04201,50,Male,7,3,Basic,2024,5,27,Online,0,0,431,1,Canceled
INN13635,46,Male,28,1,Standard,2023,12,4,Online,0,0,310,0,Not_Canceled
INN24968,38,Male,17,3,Standard,2024,6,8,Online,0,0,863,2,Not_Canceled
INN07686,29,Female,10,9,Standard,2024,8,16,Online,0,0,637,0,Not_Canceled
INN30501,41,Female,16,2,Basic,2024,6,1,Online,0,0,408,1,Not_Canceled
INN07538,40,Female,11,1,Standard,2024,9,22,Online,0,0,752,0,Canceled
INN23436,49,Male,8,2,Standard,2024,4,23,Offline,0,0,584,1,Not_Canceled
INN02877,26,Male,2,7,Premium,2024,5,4,Offline,0,0,623,0,Not_Canceled
INN15364,39,Male,23,8,Premium,2024,2,29,Online,0,0,348,1,Canceled
INN09832,65,Male,10,8,Basic,2023,7,8,Online,0,0,206,0,Canceled
INN03014,37,Male,19,9,Basic,2024,5,1,Offline,0,0,234,0,Not_Canceled
INN27636,46,Female,15,6,Basic,2024,7,4,Online,0,0,592,1,Not_Canceled
INN01993,37,Female,1,3,Premium,2024,10,4,Online,0,0,242,1,Canceled
INN34227,40,Male,30,8,Standard,2024,2,12,Online,0,0,904,1,Not_Canceled
INN23605,59,Male,7,6,Standard,2024,4,7,Offline,0,0,586,0,Not_Canceled
INN21975,40,Male,23,4,Standard,2024,6,20,Aviation,0,1,977,0,Not_Canceled
INN34436,19,Female,26,2,Basic,2024,9,28,Complementary,0,3,812,1,Not_Canceled
INN23402,33,Female,14,10,Basic,2024,4,30,Online,0,0,830,0,Canceled
INN03758,59,Male,13,6,Basic,2024,8,13,Online,0,0,833,0,Canceled
INN00624,43,Female,3,0,Standard,2024,6,11,Online,0,0,133,2,Not_Canceled
INN08117,37,Female,30,3,Premium,2024,6,14,Offline,0,0,850,0,Not_Canceled
INN07982,23,Female,29,4,Premium,2023,10,12,Online,0,0,749,2,Not_Canceled
INN02291,27,Male,9,2,Standard,2023,8,14,Offline,0,0,247,0,Not_Canceled
INN27632,58,Female,5,5,Standard,2023,12,30,Offline,0,0,453,0,Not_Canceled
INN28945,24,Female,15,10,Basic,2024,6,29,Online,0,0,652,0,Canceled
INN34335,23,Male,29,5,Premium,2024,8,20,Online,0,0,282,1,Not_Canceled
INN12308,51,Male,21,3,Basic,2023,8,17,Online,0,0,624,1,Not_Canceled
INN00551,62,Male,21,2,Premium,2024,11,29,Offline,0,0,222,0,Not_Canceled
INN07421,46,Female,2,7,Standard,2024,4,19,Online,0,0,217,0,Canceled
INN17843,44,Male,23,8,Basic,2024,7,29,Online,0,0,747,1,Not_Canceled
INN35078,62,Female,3,3,Basic,2024,6,17,Online,0,0,411,2,Not_Canceled
INN25300,19,Male,28,2,Standard,2023,12,27,Offline,0,0,758,0,Not_Canceled
INN28849,30,Female,24,4,Basic,2024,4,6,Offline,0,0,235,0,Canceled
INN28161,21,Female,1,10,Premium,2023,8,15,Offline,0,0,167,0,Not_Canceled
INN05961,40,Male,25,0,Basic,2024,3,10,Online,0,0,850,0,Canceled
INN10521,39,Female,11,2,Premium,2023,10,2,Offline,0,0,470,0,Canceled
INN04893,49,Female,10,2,Standard,2024,8,8,Offline,0,0,589,0,Not_Canceled
INN29909,54,Female,22,10,Premium,2023,11,26,Online,0,0,749,3,Not_Canceled
INN19680,65,Male,23,5,Basic,2024,6,15,Offline,0,0,410,0,Canceled
INN17731,24,Female,5,6,Basic,2024,10,23,Online,0,0,554,0,Canceled
INN04763,53,Male,28,10,Basic,2024,8,1,Online,0,0,741,0,Not_Canceled
INN34365,58,Female,4,1,Premium,2024,7,11,Online,0,0,333,0,Not_Canceled
INN34965,38,Male,16,9,Premium,2024,9,12,Online,0,0,935,1,Not_Canceled
INN15477,27,Male,14,3,Basic,2024,4,3,Online,0,0,818,1,Not_Canceled
INN35808,29,Female,18,6,Premium,2024,2,19,Corporate,0,0,769,0,Not_Canceled
INN11271,36,Male,20,4,Premium,2024,6,4,Online,0,0,721,0,Canceled
INN16867,61,Female,15,0,Premium,2024,9,8,Offline,0,0,587,0,Canceled
INN07938,59,Male,23,3,Premium,2024,9,16,Online,0,0,132,0,Canceled
INN32861,48,Female,18,4,Basic,2024,10,4,Online,0,0,202,2,Not_Canceled
INN07356,56,Female,24,4,Premium,2023,8,9,Online,0,0,836,0,Not_Canceled
INN02445,22,Male,13,10,Basic,2023,12,30,Offline,0,0,909,0,Not_Canceled
INN22232,24,Female,26,7,Standard,2024,10,30,Online,0,0,183,0,Canceled
INN30262,40,Female,16,3,Premium,2023,9,14,Offline,0,0,747,0,Not_Canceled
INN25945,25,Male,29,8,Premium,2024,10,10,Offline,0,0,426,0,Canceled
INN31538,38,Female,29,10,Standard,2023,7,11,Offline,0,0,686,0,Not_Canceled
INN03403,63,Male,18,6,Premium,2023,7,13,Online,0,0,567,2,Canceled
INN34584,46,Female,12,0,Standard,2024,10,2,Online,0,0,927,1,Not_Canceled
INN28815,18,Male,25,7,Standard,2024,8,15,Online,0,0,367,2,Canceled
INN01445,43,Male,17,3,Basic,2024,6,28,Online,0,0,480,0,Canceled
INN27304,56,Female,23,8,Premium,2024,9,30,Online,0,0,296,0,Canceled
INN27262,25,Female,14,2,Basic,2024,10,3,Online,0,0,935,3,Not_Canceled
INN15220,56,Male,13,2,Basic,2024,10,10,Online,0,0,724,0,Canceled
INN28336,52,Male,24,1,Premium,2024,6,6,Offline,0,0,877,1,Canceled
INN35268,26,Male,21,8,Standard,2024,5,22,Online,0,0,479,1,Not_Canceled
INN00931,23,Female,23,2,Premium,2024,5,10,Online,0,0,814,1,Not_Canceled
INN14208,37,Female,30,4,Basic,2024,4,6,Offline,0,0,597,0,Canceled
INN00324,42,Male,9,0,Standard,2024,7,8,Online,0,0,428,0,Canceled
INN08970,53,Female,2,2,Standard,2024,11,3,Offline,0,0,519,0,Canceled
INN35779,20,Male,10,6,Premium,2024,7,2,Online,0,0,976,0,Canceled
INN09292,37,Female,17,10,Basic,2024,8,8,Online,0,0,553,1,Not_Canceled
INN29194,35,Male,13,6,Basic,2024,4,26,Online,0,0,555,0,Canceled
INN08322,56,Male,1,0,Premium,2024,8,23,Online,0,0,656,0,Canceled
INN13986,54,Female,25,6,Standard,2024,6,10,Offline,0,0,729,1,Not_Canceled
INN27380,28,Female,11,7,Premium,2024,3,19,Offline,0,0,636,0,Not_Canceled
INN10502,24,Female,24,5,Premium,2024,9,22,Offline,0,0,482,0,Canceled
INN15963,42,Male,3,4,Premium,2024,7,27,Offline,0,0,806,1,Not_Canceled
INN21781,58,Female,21,1,Basic,2024,2,7,Offline,0,0,268,1,Not_Canceled
INN20836,25,Male,27,10,Standard,2023,9,17,Online,0,0,560,0,Not_Canceled
INN01692,58,Male,17,0,Standard,2023,10,16,Online,0,0,817,0,Canceled
INN35508,23,Male,1,6,Basic,2024,9,28,Online,0,0,923,2,Not_Canceled
INN12463,63,Female,8,4,Premium,2024,4,8,Online,0,0,715,1,Not_Canceled
INN27343,29,Male,27,5,Standard,2024,11,1,Offline,0,0,948,0,Canceled
INN18617,26,Female,5,4,Premium,2024,5,29,Corporate,0,0,264,0,Not_Canceled
INN14876,20,Female,27,0,Premium,2024,9,26,Offline,0,0,310,0,Canceled
INN31185,35,Female,19,4,Premium,2024,4,6,Online,0,0,195,0,Not_Canceled
INN00996,50,Female,28,1,Standard,2024,5,13,Online,0,0,950,0,Canceled
INN16432,65,Female,25,0,Premium,2024,3,17,Online,0,0,255,2,Not_Canceled
INN19973,48,Female,15,8,Standard,2024,4,17,Online,0,0,129,0,Canceled
INN06721,18,Male,25,6,Standard,2024,6,2,Offline,0,0,135,0,Not_Canceled
INN14101,23,Male,20,8,Standard,2023,9,7,Offline,0,0,200,0,Not_Canceled
INN17386,61,Female,25,3,Premium,2024,6,2,Offline,0,0,913,0,Not_Canceled
INN08724,46,Female,25,5,Standard,2024,5,24,Corporate,0,0,285,0,Not_Canceled
INN21094,41,Male,28,5,Premium,2024,12,28,Online,0,0,577,1,Not_Canceled
INN30403,34,Male,30,5,Standard,2024,2,24,Online,0,0,942,3,Not_Canceled
INN00342,23,Male,11,6,Basic,2024,12,21,Online,0,0,433,3,Not_Canceled
INN19956,49,Female,29,10,Premium,2023,10,9,Offline,0,0,195,0,Not_Canceled
INN19122,20,Female,19,0,Basic,2024,9,14,Online,0,0,644,1,Canceled
INN33419,43,Female,7,5,Basic,2024,3,18,Online,0,0,933,0,Not_Canceled
INN19488,38,Male,25,6,Basic,2024,7,25,Online,0,0,302,1,Not_Canceled
INN33084,25,Female,22,5,Basic,2024,8,18,Online,0,0,429,0,Canceled
INN10494,25,Male,21,5,Premium,2024,7,25,Online,0,0,880,0,Not_Canceled
INN20242,38,Male,16,10,Premium,2024,8,8,Offline,0,0,971,0,Canceled
INN17823,54,Male,23,5,Premium,2023,9,11,Online,0,0,548,2,Not_Canceled
INN14338,53,Male,30,1,Premium,2024,5,18,Corporate,0,0,738,0,Canceled
INN31738,51,Male,9,8,Basic,2024,9,22,Online,0,0,808,0,Canceled
INN13478,54,Female,19,5,Premium,2023,11,5,Online,0,0,215,1,Not_Canceled
INN35333,35,Male,9,8,Basic,2024,6,27,Online,0,0,839,0,Canceled
INN23729,30,Female,3,0,Standard,2024,8,17,Offline,0,0,440,0,Not_Canceled
INN23104,65,Female,13,8,Premium,2024,7,13,Offline,0,0,390,0,Canceled
INN19493,42,Male,7,0,Basic,2024,9,22,Online,0,0,209,2,Not_Canceled
INN00834,49,Female,27,9,Basic,2023,10,1,Complementary,0,1,466,0,Not_Canceled
INN17447,54,Male,30,3,Basic,2024,7,16,Offline,0,0,856,1,Not_Canceled
INN05082,41,Male,2,7,Basic,2023,10,2,Offline,0,0,641,0,Not_Canceled
INN09280,51,Female,28,5,Standard,2024,5,20,Offline,0,0,118,0,Canceled
INN25404,49,Female,4,0,Standard,2023,10,28,Offline,0,0,603,0,Not_Canceled
INN05585,45,Female,5,8,Premium,2024,10,27,Online,0,0,277,0,Canceled
INN05489,26,Male,22,9,Basic,2024,6,16,Online,0,0,924,1,Canceled
INN28236,58,Female,17,4,Basic,2023,9,21,Offline,0,0,854,0,Not_Canceled
INN26385,58,Female,7,7,Premium,2024,4,24,Online,0,0,711,0,Not_Canceled
INN12826,29,Female,18,2,Standard,2024,12,12,Complementary,0,1,560,2,Not_Canceled
INN31435,60,Female,23,8,Standard,2024,6,20,Offline,0,0,771,0,Canceled
INN24362,51,Male,19,1,Standard,2023,10,26,Offline,0,0,223,1,Not_Canceled
INN04111,30,Male,4,7,Premium,2024,5,9,Online,0,0,422,1,Not_Canceled
INN01509,60,Male,17,2,Standard,2024,7,9,Online,0,0,921,2,Not_Canceled
INN20580,56,Male,16,3,Premium,2024,4,15,Online,0,0,830,0,Not_Canceled
INN24401,26,Female,7,6,Premium,2024,9,19,Online,0,0,827,1,Not_Canceled
INN14300,35,Male,6,1,Standard,2024,2,2,Offline,0,0,677,0,Not_Canceled
INN23112,35,Female,4,4,Premium,2024,11,28,Online,0,0,136,0,Not_Canceled
INN32398,22,Female,29,7,Standard,2024,3,8,Corporate,0,0,518,0,Not_Canceled
INN21845,48,Female,20,6,Standard,2024,7,16,Online,0,0,394,1,Not_Canceled
INN23743,37,Female,5,6,Basic,2024,6,28,Online,0,0,989,1,Not_Canceled
INN22942,33,Female,16,0,Standard,2024,3,17,Offline,0,0,498,0,Canceled
INN22187,30,Male,8,5,Basic,2024,11,11,Offline,0,0,587,0,Not_Canceled
INN02324,39,Female,8,4,Premium,2024,2,12,Online,0,0,418,0,Not_Canceled
INN35565,47,Female,22,5,Standard,2024,4,4,Online,0,0,675,0,Not_Canceled
INN06050,37,Female,2,10,Basic,2024,7,19,Online,0,0,583,2,Not_Canceled
INN03399,63,Female,25,6,Premium,2024,6,26,Online,0,0,795,0,Canceled
INN14224,44,Female,13,3,Standard,2024,12,27,Offline,0,0,726,0,Not_Canceled
INN13595,49,Male,10,2,Premium,2024,1,21,Online,0,0,763,1,Not_Canceled
INN12638,52,Male,4,4,Premium,2024,7,6,Offline,0,0,251,0,Canceled
INN03083,41,Male,6,0,Basic,2024,5,11,Online,0,0,993,0,Canceled
INN30397,40,Female,2,5,Basic,2024,4,4,Online,0,0,415,1,Not_Canceled
INN17051,44,Female,6,8,Standard,2024,11,23,Offline,0,0,316,1,Not_Canceled
INN04081,30,Male,6,4,Premium,2024,10,27,Online,0,0,194,0,Canceled
INN35580,59,Female,30,1,Premium,2024,7,24,Online,0,0,172,0,Not_Canceled
INN25889,43,Male,14,4,Standard,2024,10,28,Offline,0,0,116,1,Not_Canceled
INN00475,49,Male,12,8,Premium,2024,9,26,Online,0,0,686,0,Canceled
INN14429,24,Male,22,9,Premium,2024,3,25,Offline,0,0,356,0,Not_Canceled
INN34976,33,Male,30,7,Standard,2023,10,27,Corporate,0,0,398,1,Not_Canceled
INN32313,39,Female,4,9,Standard,2024,6,30,Online,0,0,867,0,Canceled
INN08389,60,Female,19,7,Standard,2024,5,6,Online,0,0,286,0,Not_Canceled
INN18203,38,Female,3,5,Standard,2024,11,5,Online,0,0,150,1,Not_Canceled
INN01458,58,Male,20,2,Basic,2024,2,28,Offline,0,0,383,0,Not_Canceled
INN00291,65,Female,1,8,Basic,2024,3,17,Online,0,0,916,1,Not_Canceled
INN08007,53,Male,28,1,Premium,2024,3,9,Online,0,0,807,0,Not_Canceled
INN08142,18,Male,26,2,Basic,2024,4,3,Online,0,0,982,1,Not_Canceled
INN29402,35,Female,7,10,Standard,2024,11,2,Online,0,0,783,3,Not_Canceled
INN00632,20,Male,9,3,Premium,2024,5,12,Online,0,0,639,1,Not_Canceled
INN35945,41,Female,2,0,Standard,2023,8,14,Offline,0,0,216,0,Not_Canceled
INN23444,63,Male,30,9,Basic,2024,11,6,Offline,0,0,377,1,Not_Canceled
INN20306,58,Female,7,3,Basic,2024,4,25,Online,0,0,591,1,Canceled
INN12409,40,Male,27,6,Standard,2024,2,18,Online,0,0,159,0,Not_Canceled
INN13128,57,Female,30,8,Basic,2024,1,27,Online,0,0,663,0,Not_Canceled
INN14186,55,Female,15,8,Standard,2024,12,2,Online,0,0,988,0,Canceled
INN15611,22,Female,6,6,Standard,2023,10,1,Online,0,0,618,2,Not_Canceled
INN17477,25,Male,17,2,Premium,2024,3,24,Offline,0,0,958,0,Not_Canceled
INN02143,50,Male,7,0,Premium,2023,10,30,Online,0,0,647,0,Canceled
INN33471,52,Female,15,0,Standard,2024,12,10,Online,0,0,214,2,Not_Canceled
INN01975,20,Female,4,3,Premium,2024,3,17,Online,0,0,281,0,Canceled
INN31516,30,Female,5,3,Standard,2024,1,3,Offline,0,0,213,0,Not_Canceled
INN23673,34,Female,23,3,Basic,2024,7,23,Online,0,0,894,0,Not_Canceled
INN29562,24,Male,23,5,Basic,2024,10,7,Online,0,0,348,2,Not_Canceled
INN27626,50,Female,9,2,Standard,2024,9,8,Offline,0,0,391,0,Canceled
INN36071,52,Female,7,10,Standard,2024,9,15,Online,0,0,776,2,Not_Canceled
INN11743,31,Male,14,0,Basic,2024,3,22,Online,0,0,656,0,Not_Canceled
INN09371,65,Male,16,0,Basic,2024,3,8,Online,0,0,306,0,Canceled
INN18234,53,Female,5,3,Premium,2024,4,18,Online,0,0,640,1,Not_Canceled
INN14244,51,Female,15,4,Standard,2024,8,30,Online,0,0,919,3,Not_Canceled
INN13850,20,Male,1,3,Standard,2024,5,13,Offline,0,0,687,0,Canceled
INN26127,37,Female,28,0,Basic,2024,3,30,Online,0,0,483,0,Not_Canceled
INN25416,30,Female,9,7,Basic,2024,6,18,Online,0,0,969,1,Not_Canceled
INN25899,65,Male,24,10,Basic,2024,4,14,Online,0,0,105,1,Not_Canceled
INN00253,27,Male,16,6,Standard,2024,7,26,Online,0,0,575,1,Canceled
INN10643,61,Male,4,3,Premium,2024,12,2,Offline,0,0,140,0,Not_Canceled
INN34679,39,Female,3,1,Standard,2024,11,6,Online,0,0,403,1,Not_Canceled
INN08323,23,Male,9,6,Basic,2024,11,20,Online,0,0,530,1,Not_Canceled
INN21240,62,Female,28,4,Basic,2023,12,11,Offline,0,0,820,0,Not_Canceled
INN21582,53,Female,28,2,Premium,2024,1,10,Online,0,0,523,0,Not_Canceled
INN25601,19,Male,6,1,Premium,2024,4,6,Online,0,0,763,0,Not_Canceled
INN24351,40,Female,20,6,Basic,2024,1,7,Online,0,0,373,0,Not_Canceled
INN22149,36,Female,17,4,Standard,2024,7,23,Online,0,0,688,0,Not_Canceled
INN22268,48,Male,6,3,Premium,2024,4,27,Online,0,0,954,1,Not_Canceled
INN02415,52,Male,29,9,Basic,2024,3,7,Online,0,0,180,0,Canceled
INN09901,27,Male,6,6,Premium,2024,6,20,Corporate,0,7,113,1,Not_Canceled
INN06935,63,Male,13,8,Standard,2024,7,9,Online,0,0,870,1,Not_Canceled
INN02281,40,Female,30,7,Standard,2024,11,1,Online,0,0,563,0,Canceled
INN07754,62,Male,29,6,Premium,2024,10,3,Online,0,0,397,2,Not_Canceled
INN22727,26,Female,11,2,Premium,2024,3,16,Aviation,0,1,700,0,Not_Canceled
INN29440,61,Female,3,6,Standard,2024,5,15,Corporate,0,0,915,0,Not_Canceled
INN24615,40,Female,18,7,Premium,2024,5,18,Online,0,0,487,1,Not_Canceled
INN31573,59,Female,2,7,Premium,2024,8,9,Online,0,0,323,2,Canceled
INN24529,34,Male,20,5,Premium,2024,6,20,Online,0,0,633,0,Canceled
INN30870,50,Female,5,0,Basic,2023,10,16,Offline,0,0,559,0,Canceled
INN30183,62,Male,12,8,Basic,2024,4,2,Online,0,0,451,0,Canceled
INN33846,56,Male,15,8,Basic,2024,4,9,Online,0,0,398,1,Canceled
INN10918,51,Male,24,6,Standard,2024,7,5,Online,0,0,423,1,Canceled
INN32945,20,Female,23,10,Premium,2023,9,16,Online,0,0,739,0,Not_Canceled
INN06658,24,Male,19,7,Basic,2024,10,8,Online,0,0,551,1,Not_Canceled
INN10916,60,Female,23,0,Premium,2023,10,8,Online,0,0,585,1,Not_Canceled
INN25949,36,Male,2,6,Basic,2024,3,29,Corporate,0,1,414,0,Not_Canceled
INN32834,29,Female,10,8,Standard,2024,12,9,Offline,0,0,914,1,Not_Canceled
INN36195,53,Male,22,6,Basic,2024,3,25,Offline,0,0,998,1,Not_Canceled
INN03169,55,Male,13,1,Basic,2023,11,19,Online,0,0,639,1,Not_Canceled
INN33251,44,Female,29,3,Standard,2024,4,28,Online,0,0,900,0,Canceled
INN15984,39,Female,26,9,Premium,2023,8,29,Offline,0,0,605,0,Not_Canceled
INN33483,29,Female,30,5,Basic,2024,10,21,Online,0,0,949,0,Not_Canceled
INN30199,50,Male,3,1,Standard,2024,4,4,Online,0,0,587,1,Not_Canceled
INN13992,32,Female,9,10,Premium,2024,8,28,Online,0,0,392,2,Canceled
INN27493,54,Male,15,7,Standard,2024,4,3,Online,0,0,189,2,Not_Canceled
INN19109,24,Female,21,2,Standard,2024,10,11,Offline,0,0,829,1,Canceled
INN23298,41,Male,2,8,Premium,2024,2,14,Online,0,0,335,1,Not_Canceled
INN23641,30,Male,9,5,Standard,2024,10,3,Corporate,0,0,446,0,Not_Canceled
INN10856,36,Female,24,8,Standard,2024,10,12,Online,0,0,854,0,Canceled
INN12106,25,Male,2,4,Premium,2024,11,2,Aviation,0,0,970,0,Not_Canceled
INN18418,61,Male,25,5,Standard,2023,9,21,Online,0,0,773,1,Not_Canceled
INN19308,42,Female,4,6,Basic,2024,2,19,Corporate,0,0,228,0,Not_Canceled
INN10264,19,Female,11,8,Premium,2024,7,14,Offline,0,0,699,1,Not_Canceled
INN32784,54,Female,12,10,Basic,2023,10,8,Offline,0,0,302,0,Not_Canceled
INN16727,20,Male,7,8,Standard,2024,4,7,Offline,0,0,966,0,Not_Canceled
INN21078,55,Female,26,0,Basic,2024,9,29,Online,0,0,525,2,Canceled
INN10928,40,Male,17,6,Premium,2024,3,18,Online,0,0,302,0,Not_Canceled
INN08152,60,Male,11,5,Basic,2024,7,6,Online,0,0,989,2,Not_Canceled
INN35082,65,Male,15,9,Premium,2024,9,13,Offline,0,0,724,1,Canceled
INN09686,38,Female,20,7,Standard,2024,7,8,Online,0,0,930,1,Not_Canceled
INN13299,43,Male,30,2,Premium,2024,11,4,Online,0,0,635,2,Not_Canceled
INN28564,28,Female,23,8,Standard,2024,10,23,Offline,0,0,860,1,Canceled
INN12758,50,Female,22,8,Standard,2024,3,7,Online,0,0,307,0,Canceled
INN32551,27,Female,29,4,Standard,2024,8,21,Online,0,0,624,1,Not_Canceled
INN28527,53,Female,26,9,Premium,2024,4,26,Online,0,0,447,1,Not_Canceled
INN00460,30,Female,6,4,Premium,2024,6,23,Online,0,0,464,0,Canceled
INN08279,43,Male,8,3,Basic,2024,11,13,Corporate,0,3,789,0,Not_Canceled
INN34931,33,Male,11,4,Basic,2024,8,15,Online,0,0,243,0,Not_Canceled
INN11270,30,Male,12,10,Premium,2024,8,11,Online,0,0,164,1,Not_Canceled
INN17433,57,Female,15,5,Basic,2023,12,4,Offline,0,0,960,0,Not_Canceled
INN03746,52,Male,15,1,Standard,2024,9,15,Online,0,0,336,2,Not_Canceled
INN30804,42,Female,11,7,Premium,2024,9,1,Online,0,0,148,2,Not_Canceled
INN20360,22,Male,4,10,Premium,2024,4,8,Online,0,0,692,1,Not_Canceled
INN08945,51,Female,2,7,Premium,2023,8,14,Online,0,0,959,0,Not_Canceled
INN35324,27,Male,10,6,Basic,2023,11,20,Offline,0,0,286,0,Not_Canceled
INN04352,41,Male,30,0,Premium,2024,6,28,Online,0,0,352,1,Not_Canceled
INN30039,31,Female,3,9,Standard,2024,7,10,Online,0,0,727,2,Not_Canceled
INN27114,62,Male,10,1,Premium,2024,5,5,Offline,0,0,666,0,Canceled
INN05917,41,Female,6,2,Basic,2024,8,10,Online,0,0,404,0,Canceled
INN11362,49,Male,21,1,Standard,2024,5,2,Offline,0,0,602,1,Not_Canceled
INN17073,26,Female,4,5,Standard,2024,11,12,Online,0,0,656,2,Canceled
INN10093,33,Female,7,2,Basic,2024,3,24,Online,0,0,542,2,Not_Canceled
INN25272,30,Female,2,4,Basic,2023,11,22,Offline,0,0,853,1,Not_Canceled
INN28390,26,Male,20,9,Basic,2024,11,1,Online,0,0,516,2,Not_Canceled
INN14230,55,Female,8,2,Premium,2024,4,3,Online,0,0,239,2,Not_Canceled
INN20704,63,Male,12,2,Standard,2024,10,13,Online,0,0,125,2,Not_Canceled
INN28156,61,Female,17,10,Premium,2023,8,29,Online,0,0,359,0,Not_Canceled
INN12429,58,Female,6,2,Standard,2024,3,3,Online,0,0,697,0,Canceled
INN18687,24,Male,4,4,Basic,2023,7,11,Offline,0,0,165,0,Canceled
INN13400,52,Female,25,10,Standard,2024,5,20,Offline,0,0,188,0,Not_Canceled
INN11514,20,Male,2,5,Basic,2024,7,28,Online,0,0,312,1,Canceled
INN19520,24,Male,17,0,Premium,2024,9,18,Online,0,0,321,2,Not_Canceled
INN28577,44,Male,10,0,Standard,2024,9,5,Online,0,0,666,1,Not_Canceled
INN11312,64,Female,2,7,Standard,2024,10,20,Online,0,0,313,2,Not_Canceled
