cust_id,age,Gender,Usage Frequency,Support Calls,type_plan,arrival_year,arrival_month,arrival_date,market_segment_type,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,Total Spend,no_of_special_requests,booking_status
INN00319,41,Female,12,10,Standard,2024,7,17,Online,0,0,921,1,Not_Canceled
INN00320,31,Female,4,4,Standard,2024,8,18,Online,0,0,873,1,Canceled
INN00321,37,Male,6,7,Basic,2024,2,22,Online,0,0,206,2,Not_Canceled
INN00322,23,Female,12,10,Standard,2024,5,22,Corporate,0,3,941,0,Not_Canceled
INN00323,39,Male,9,9,Standard,2024,6,17,Online,0,0,751,0,Canceled
INN00324,42,Male,9,0,Standard,2024,7,8,Online,0,0,428,0,Canceled
INN00325,56,Male,3,6,Premium,2023,10,18,Online,0,0,883,0,Not_Canceled
INN00326,49,Male,19,7,Basic,2024,11,11,Online,0,0,205,1,Canceled
INN00327,28,Male,6,1,Premium,2024,8,28,Online,0,0,520,0,Canceled
INN00328,55,Male,1,8,Premium,2024,6,15,Online,0,0,216,0,Canceled
INN00329,44,Male,4,3,Basic,2023,10,6,Offline,1,0,861,0,Not_Canceled
INN00330,21,Female,5,7,Basic,2024,5,27,Online,0,0,708,1,Not_Canceled
INN00331,45,Female,14,3,Premium,2023,8,11,Online,0,0,806,0,Not_Canceled
INN00332,65,Male,5,4,Basic,2023,7,17,Online,0,0,352,0,Canceled
INN00333,48,Male,7,1,Premium,2023,7,25,Online,0,0,872,0,Canceled
INN00334,21,Male,16,0,Premium,2023,12,15,Corporate,0,1,102,0,Not_Canceled
INN00335,43,Male,19,10,Basic,2023,10,23,Offline,0,0,694,1,Not_Canceled
INN00336,60,Female,11,1,Standard,2023,10,10,Offline,0,0,937,0,Not_Canceled
INN00337,52,Female,18,2,Basic,2024,10,2,Online,0,0,786,0,Not_Canceled
INN00338,63,Male,17,6,Premium,2024,7,23,Online,0,0,948,1,Not_Canceled
INN00339,19,Male,16,5,Standard,2024,8,18,Online,0,0,403,0,Canceled
INN00340,60,Female,27,3,Basic,2024,6,26,Online,0,0,566,1,Not_Canceled
INN00341,26,Female,8,2,Standard,2023,9,8,Online,0,0,692,0,Not_Canceled
INN00342,23,Male,11,6,Basic,2024,12,21,Online,0,0,433,3,Not_Canceled
INN00343,51,Female,30,8,Standard,2024,6,6,Offline,0,0,978,0,Not_Canceled
INN00344,29,Female,3,7,Basic,2024,11,10,Offline,0,0,540,0,Not_Canceled
INN00345,39,Male,10,1,Premium,2024,7,25,Online,0,0,459,0,Not_Canceled
INN00346,21,Male,23,7,Premium,2024,9,7,Online,0,0,645,3,Not_Canceled
INN00347,32,Male,19,4,Standard,2024,8,24,Complementary,0,4,783,4,Not_Canceled
INN00348,24,Male,3,7,Premium,2023,8,14,Offline,0,0,723,0,Not_Canceled
INN00349,65,Female,27,4,Basic,2024,2,24,Online,0,0,923,1,Not_Canceled
INN00350,36,Male,2,2,Premium,2024,8,15,Online,0,0,871,1,Not_Canceled
INN00351,35,Male,21,4,Standard,2024,3,29,Online,0,0,113,0,Not_Canceled
INN00352,18,Male,9,5,Basic,2024,7,1,Corporate,0,3,265,1,Not_Canceled
INN00353,31,Female,24,7,Standard,2024,7,5,Online,0,0,886,0,Canceled
INN00354,62,Female,7,4,Premium,2024,7,11,Online,0,0,921,1,Not_Canceled
INN00355,43,Female,24,1,Premium,2024,5,14,Online,0,0,191,1,Not_Canceled
INN00356,27,Female,13,3,Standard,2024,10,22,Online,0,0,264,1,Not_Canceled
INN00357,57,Female,18,8,Basic,2024,2,28,Online,0,0,609,0,Canceled
INN00358,56,Male,12,4,Basic,2024,6,13,Offline,0,0,249,0,Not_Canceled
INN00359,20,Male,6,7,Premium,2023,8,10,Offline,0,0,786,1,Not_Canceled
INN00360,39,Female,24,2,Basic,2024,9,18,Offline,0,0,914,0,Not_Canceled
INN00361,46,Female,9,8,Standard,2024,9,3,Offline,0,0,358,3,Not_Canceled
INN00362,52,Female,15,6,Standard,2023,10,16,Online,0,0,427,2,Not_Canceled
INN00363,22,Female,1,8,Standard,2024,9,22,Online,0,0,606,1,Not_Canceled
INN00364,24,Male,8,8,Premium,2024,11,16,Online,0,0,984,1,Not_Canceled
INN00365,62,Male,3,6,Premium,2023,11,19,Online,0,0,531,2,Not_Canceled
INN00366,39,Female,11,0,Standard,2024,2,22,Online,0,0,361,1,Not_Canceled
INN00367,32,Male,26,6,Standard,2024,6,26,Online,0,0,411,0,Canceled
INN00368,49,Female,20,9,Standard,2024,4,9,Offline,0,0,277,1,Not_Canceled
INN00369,22,Female,27,3,Premium,2024,8,13,Online,0,0,968,2,Not_Canceled
INN00370,38,Male,14,2,Premium,2024,10,23,Online,0,0,847,1,Canceled
INN00371,41,Female,22,6,Premium,2023,12,29,Online,0,0,839,0,Not_Canceled
INN00372,45,Female,8,6,Basic,2024,7,10,Offline,0,0,451,0,Not_Canceled
INN00373,51,Male,20,9,Standard,2024,10,20,Online,0,0,901,1,Not_Canceled
INN00374,58,Female,25,3,Basic,2023,9,25,Offline,0,0,435,0,Not_Canceled
INN00375,43,Male,6,2,Standard,2024,12,10,Online,0,0,195,1,Not_Canceled
INN00376,23,Female,5,9,Premium,2024,10,4,Online,0,0,311,1,Not_Canceled
INN00377,24,Male,23,8,Standard,2024,10,27,Online,0,0,142,0,Canceled
INN00378,21,Female,7,6,Basic,2024,3,23,Corporate,0,12,125,0,Not_Canceled
INN00379,42,Female,22,1,Standard,2024,3,3,Online,0,0,247,0,Canceled
INN00380,39,Female,16,6,Standard,2024,5,21,Offline,0,0,896,0,Not_Canceled
INN00381,35,Male,16,10,Basic,2024,9,13,Online,0,0,845,1,Canceled
INN00382,23,Male,3,4,Basic,2024,9,7,Online,0,0,392,2,Not_Canceled
INN00383,35,Female,18,2,Premium,2024,12,2,Online,0,0,363,0,Canceled
INN00384,56,Male,11,7,Premium,2024,9,18,Offline,0,0,377,0,Not_Canceled
INN00385,20,Female,28,9,Standard,2024,6,19,Online,0,0,964,0,Canceled
INN00386,59,Female,3,0,Premium,2023,10,16,Offline,0,0,559,0,Not_Canceled
INN00387,33,Female,10,9,Premium,2024,3,20,Online,0,0,691,1,Not_Canceled
INN00388,59,Female,21,9,Premium,2024,12,26,Online,0,0,142,1,Canceled
INN00389,39,Female,28,6,Standard,2024,5,14,Online,0,0,104,0,Canceled
INN00390,62,Female,4,8,Basic,2023,9,15,Corporate,0,0,187,0,Not_Canceled
INN00391,39,Female,5,6,Standard,2024,2,19,Corporate,0,0,107,0,Not_Canceled
INN00392,26,Male,9,4,Premium,2024,3,23,Offline,0,0,748,0,Not_Canceled
INN00393,53,Female,25,2,Basic,2024,10,18,Corporate,3,19,341,0,Not_Canceled
INN00394,49,Male,26,4,Standard,2024,3,4,Online,0,0,952,1,Not_Canceled
INN00395,39,Female,6,2,Premium,2024,4,30,Offline,0,0,476,0,Not_Canceled
INN00396,44,Female,26,3,Basic,2024,7,23,Online,0,0,886,1,Canceled
INN00397,33,Male,6,6,Standard,2023,9,9,Online,0,0,102,1,Not_Canceled
INN00398,61,Male,20,6,Standard,2024,9,28,Offline,0,0,809,0,Not_Canceled
INN00399,56,Female,16,3,Basic,2024,5,13,Online,0,0,638,0,Canceled
INN00400,43,Female,10,2,Basic,2024,3,18,Online,0,0,335,0,Not_Canceled
INN00401,65,Female,22,6,Premium,2024,8,12,Online,0,0,966,0,Canceled
INN00402,44,Male,11,6,Basic,2024,10,1,Online,0,0,183,2,Canceled
INN00403,63,Female,13,8,Premium,2024,9,9,Online,0,0,101,0,Canceled
INN00404,28,Male,29,0,Standard,2024,1,29,Online,0,0,109,2,Not_Canceled
INN00405,26,Female,12,7,Basic,2024,4,8,Online,0,0,785,0,Not_Canceled
INN00406,23,Male,22,8,Basic,2023,9,17,Online,0,0,732,1,Canceled
INN00407,57,Male,20,7,Standard,2024,6,18,Online,0,0,427,1,Not_Canceled
INN00408,51,Female,23,1,Standard,2024,12,26,Online,0,0,840,2,Canceled
INN00409,18,Male,19,9,Basic,2024,8,3,Online,0,0,437,0,Canceled
INN00410,49,Female,30,5,Basic,2024,8,6,Online,0,0,487,0,Canceled
INN00411,59,Male,24,10,Standard,2024,5,30,Online,0,0,429,1,Not_Canceled
INN00412,47,Female,28,9,Premium,2024,11,4,Online,0,0,738,2,Not_Canceled
INN00413,55,Male,3,6,Premium,2024,5,13,Online,0,0,831,0,Not_Canceled
INN00414,21,Female,15,3,Basic,2024,5,29,Online,0,0,106,0,Canceled
INN00415,51,Male,30,4,Basic,2024,1,20,Offline,0,0,192,0,Not_Canceled
INN00416,38,Male,27,7,Premium,2024,6,27,Complementary,0,0,862,0,Not_Canceled
INN00417,56,Male,10,8,Standard,2023,12,7,Offline,0,0,535,0,Not_Canceled
INN00418,27,Male,20,10,Premium,2024,4,5,Corporate,0,1,117,1,Not_Canceled
INN00419,61,Male,13,4,Basic,2024,10,23,Online,0,0,324,1,Canceled
INN00420,48,Female,21,8,Standard,2024,5,2,Offline,0,0,835,1,Not_Canceled
INN00421,43,Female,6,1,Standard,2024,11,14,Online,0,0,992,2,Canceled
INN00422,44,Male,8,5,Premium,2023,10,2,Offline,0,0,910,0,Not_Canceled
INN00423,41,Male,10,9,Standard,2024,5,29,Online,0,0,324,2,Not_Canceled
INN00424,52,Female,25,8,Premium,2024,10,14,Online,0,0,214,0,Canceled
INN00425,56,Female,23,9,Premium,2024,7,2,Online,0,0,777,0,Canceled
INN00426,35,Male,23,1,Premium,2024,8,4,Online,0,0,742,0,Not_Canceled
INN00427,21,Female,2,6,Premium,2024,9,27,Online,0,0,534,1,Canceled
INN00428,38,Male,6,10,Basic,2024,4,8,Online,0,0,278,0,Canceled
INN00429,59,Male,4,9,Premium,2024,3,24,Online,0,0,522,1,Not_Canceled
INN00430,57,Male,30,7,Standard,2024,9,3,Online,0,0,951,1,Canceled
INN00431,36,Female,25,4,Basic,2023,10,21,Offline,0,0,508,0,Not_Canceled
INN00432,18,Female,25,7,Basic,2024,5,13,Complementary,0,0,224,0,Not_Canceled
INN00433,63,Female,11,1,Basic,2023,9,8,Online,0,0,583,1,Not_Canceled
INN00434,55,Male,4,10,Standard,2023,10,20,Online,0,0,383,1,Not_Canceled
INN00435,28,Male,27,3,Premium,2024,2,16,Online,0,0,414,1,Canceled
INN00436,18,Female,24,0,Standard,2024,9,6,Online,0,0,974,0,Canceled
INN00437,40,Female,5,1,Premium,2024,3,16,Offline,0,0,696,0,Not_Canceled
INN00438,38,Female,3,1,Standard,2023,10,23,Online,0,0,808,0,Not_Canceled
INN00439,64,Male,26,9,Premium,2024,10,24,Online,0,0,406,2,Not_Canceled
INN00440,59,Female,13,3,Standard,2024,8,6,Online,0,0,661,1,Not_Canceled
INN00441,21,Male,27,9,Premium,2024,8,22,Online,0,0,616,0,Canceled
INN00442,56,Female,26,5,Basic,2024,8,13,Online,0,0,360,1,Not_Canceled
INN00443,25,Female,13,8,Premium,2024,3,10,Online,0,0,849,2,Not_Canceled
INN00444,23,Male,10,6,Standard,2024,5,11,Online,0,0,614,1,Not_Canceled
INN00445,40,Female,2,7,Standard,2023,10,23,Offline,0,0,854,0,Not_Canceled
INN00446,52,Female,26,0,Standard,2024,4,1,Corporate,0,3,301,1,Not_Canceled
INN00447,43,Female,25,1,Basic,2024,6,19,Online,0,0,381,1,Not_Canceled
INN00448,37,Female,11,7,Standard,2023,10,13,Offline,0,0,899,0,Not_Canceled
INN00449,39,Female,24,10,Standard,2024,4,4,Online,0,0,714,0,Canceled
INN00450,37,Male,11,3,Standard,2024,6,6,Online,0,0,374,1,Canceled
INN00451,34,Male,15,4,Premium,2024,10,16,Online,0,0,854,1,Canceled
INN00452,54,Female,13,0,Premium,2024,10,14,Offline,0,0,361,0,Not_Canceled
INN00453,29,Male,19,9,Standard,2024,11,19,Online,0,0,943,2,Not_Canceled
INN00454,26,Male,26,9,Premium,2024,6,8,Offline,0,0,475,0,Not_Canceled
INN00455,42,Male,15,6,Basic,2024,6,8,Offline,0,0,600,1,Not_Canceled
INN00456,44,Male,28,5,Standard,2024,9,6,Online,0,0,107,1,Canceled
INN00457,49,Male,13,9,Basic,2024,10,31,Online,0,0,917,1,Canceled
INN00458,37,Female,2,6,Standard,2024,5,31,Online,0,0,996,0,Not_Canceled
INN00459,31,Female,2,1,Basic,2023,9,18,Offline,0,0,579,0,Not_Canceled
INN00460,30,Female,6,4,Premium,2024,6,23,Online,0,0,464,0,Canceled
INN00461,28,Female,16,4,Premium,2024,10,13,Offline,0,0,555,0,Not_Canceled
INN00462,37,Male,30,10,Standard,2024,7,1,Online,0,0,600,2,Not_Canceled
INN00463,62,Female,27,4,Basic,2023,8,26,Corporate,0,0,905,0,Not_Canceled
INN00464,44,Female,7,1,Basic,2024,8,18,Online,0,0,153,0,Canceled
INN00465,29,Female,16,3,Basic,2024,4,11,Online,0,0,725,2,Not_Canceled
INN00466,21,Female,14,0,Basic,2024,5,13,Online,0,0,138,0,Canceled
INN00467,18,Female,9,3,Standard,2024,7,4,Online,0,0,588,0,Not_Canceled
INN00468,40,Male,1,2,Standard,2024,12,8,Online,0,0,659,2,Not_Canceled
INN00469,48,Male,17,6,Premium,2024,6,18,Online,0,0,521,2,Not_Canceled
INN00470,41,Male,21,2,Standard,2023,12,27,Offline,0,0,922,0,Not_Canceled
INN00471,20,Female,24,9,Standard,2023,8,8,Offline,0,0,860,0,Not_Canceled
INN00472,30,Male,11,2,Standard,2023,12,9,Online,0,0,864,1,Not_Canceled
INN00473,31,Male,16,2,Basic,2023,8,14,Online,0,0,923,1,Not_Canceled
INN00474,43,Female,6,8,Basic,2024,4,8,Offline,0,0,943,0,Not_Canceled
INN00475,49,Male,12,8,Premium,2024,9,26,Online,0,0,686,0,Canceled
INN00476,32,Male,3,2,Basic,2024,6,12,Online,0,0,399,0,Canceled
INN00477,65,Female,10,7,Standard,2024,10,11,Online,0,0,278,2,Not_Canceled
INN00478,48,Male,20,5,Premium,2024,12,5,Online,0,0,297,1,Not_Canceled
INN00479,27,Female,16,9,Standard,2024,8,25,Offline,0,0,196,0,Not_Canceled
INN00480,50,Male,3,0,Standard,2024,10,19,Online,0,0,443,2,Not_Canceled
INN00481,29,Male,17,0,Premium,2024,6,15,Online,0,0,290,0,Canceled
INN00482,42,Female,7,8,Standard,2024,7,8,Online,0,0,938,1,Not_Canceled
INN00483,48,Male,18,3,Premium,2023,11,20,Offline,0,0,899,0,Not_Canceled
INN00484,51,Female,25,5,Basic,2024,4,1,Online,0,0,398,2,Not_Canceled
INN00485,19,Male,9,6,Standard,2023,10,22,Online,0,0,426,1,Not_Canceled
INN00486,29,Female,15,0,Basic,2024,9,19,Offline,0,0,440,0,Not_Canceled
INN00487,57,Female,26,2,Premium,2024,2,28,Complementary,0,0,548,1,Not_Canceled
INN00488,37,Male,15,7,Basic,2024,3,8,Online,0,0,615,0,Canceled
INN00489,43,Female,3,4,Basic,2024,2,11,Online,0,0,374,0,Canceled
INN00490,30,Male,29,5,Premium,2024,4,10,Online,0,0,967,1,Not_Canceled
INN00491,59,Male,5,7,Standard,2024,11,4,Online,0,0,798,0,Canceled
INN00492,58,Female,29,8,Standard,2024,10,13,Offline,0,0,586,0,Not_Canceled
INN00493,29,Female,16,10,Premium,2024,4,30,Online,0,0,464,0,Not_Canceled
INN00494,30,Male,6,4,Standard,2024,12,5,Online,0,0,170,0,Not_Canceled
INN00495,49,Female,24,6,Standard,2024,11,23,Online,0,0,997,2,Not_Canceled
INN00496,59,Female,9,7,Basic,2024,2,28,Online,0,0,359,0,Canceled
INN00497,28,Male,11,6,Basic,2024,6,7,Online,0,0,592,0,Canceled
INN00498,44,Female,25,1,Standard,2024,4,4,Online,0,0,573,1,Not_Canceled
INN00499,29,Female,20,4,Premium,2024,4,6,Offline,0,0,823,0,Not_Canceled
INN00500,24,Male,11,4,Premium,2024,2,11,Offline,0,0,745,1,Not_Canceled
INN00501,39,Male,17,5,Standard,2024,4,23,Offline,0,0,206,0,Not_Canceled
INN00502,33,Male,11,5,Premium,2024,2,28,Online,0,0,215,1,Not_Canceled
INN00503,28,Male,8,0,Premium,2024,10,17,Corporate,0,0,888,0,Not_Canceled
INN00504,62,Female,28,3,Standard,2024,6,24,Offline,0,0,456,0,Not_Canceled
INN00505,53,Male,14,1,Premium,2024,6,18,Offline,0,0,473,0,Not_Canceled
INN00506,48,Male,9,4,Basic,2024,8,30,Online,0,0,757,2,Not_Canceled
INN00507,36,Male,28,10,Basic,2024,10,21,Online,0,0,140,1,Canceled
INN00508,26,Male,6,10,Basic,2024,3,20,Online,0,0,523,1,Not_Canceled
INN00509,46,Male,29,4,Standard,2024,11,18,Online,0,0,588,2,Not_Canceled
INN00510,43,Male,25,2,Basic,2023,11,9,Offline,0,0,759,0,Not_Canceled
INN00511,21,Female,28,8,Standard,2024,8,25,Offline,0,0,445,0,Not_Canceled
INN00512,60,Male,17,6,Basic,2023,12,5,Online,0,0,271,2,Not_Canceled
INN00513,28,Male,26,10,Standard,2024,10,21,Online,0,0,458,1,Canceled
INN00514,47,Male,16,2,Premium,2024,10,30,Online,0,0,928,2,Canceled
INN00515,29,Female,18,3,Premium,2024,4,6,Offline,0,0,458,0,Not_Canceled
INN00516,46,Female,4,3,Standard,2024,8,3,Offline,0,0,905,0,Not_Canceled
INN00517,34,Female,14,7,Basic,2024,4,10,Online,0,0,877,1,Canceled
INN00518,18,Female,16,9,Standard,2023,10,14,Corporate,0,0,717,0,Not_Canceled
INN00519,46,Female,28,1,Basic,2024,10,15,Online,0,0,348,0,Not_Canceled
INN00520,20,Female,13,3,Basic,2023,12,24,Online,0,0,718,1,Not_Canceled
INN00521,52,Male,4,0,Basic,2024,3,5,Online,0,0,903,1,Not_Canceled
INN00522,59,Female,2,2,Basic,2024,3,24,Online,0,0,224,0,Not_Canceled
INN00523,56,Female,10,9,Standard,2024,5,4,Online,0,0,737,1,Not_Canceled
INN00524,44,Male,29,3,Basic,2024,6,14,Offline,0,0,809,0,Not_Canceled
INN00525,53,Male,1,4,Basic,2024,4,3,Online,0,0,141,1,Not_Canceled
INN00526,28,Female,27,5,Premium,2024,6,14,Offline,0,0,928,0,Not_Canceled
INN00527,56,Female,11,6,Standard,2024,6,10,Online,0,0,569,1,Not_Canceled
INN00528,29,Female,30,3,Basic,2024,7,23,Online,0,0,327,0,Canceled
INN00529,18,Male,26,6,Basic,2024,6,26,Online,0,0,517,0,Canceled
INN00530,60,Male,6,10,Basic,2024,2,4,Online,0,0,789,1,Not_Canceled
INN00531,21,Male,3,10,Basic,2023,9,10,Online,0,0,790,2,Not_Canceled
INN00532,18,Female,17,10,Premium,2024,12,8,Online,0,0,812,0,Canceled
INN00533,46,Male,1,5,Standard,2023,12,17,Offline,0,0,495,0,Not_Canceled
INN00534,61,Female,27,0,Standard,2024,12,5,Online,0,0,950,1,Not_Canceled
INN00535,38,Female,3,2,Basic,2024,6,21,Online,0,0,309,1,Not_Canceled
INN00536,28,Male,17,0,Premium,2024,3,24,Online,0,0,919,0,Not_Canceled
INN00537,49,Male,20,3,Basic,2024,8,31,Online,0,0,610,0,Canceled
INN00538,37,Male,21,9,Basic,2024,8,22,Online,0,0,840,1,Not_Canceled
INN00539,55,Female,25,2,Standard,2024,3,10,Online,0,0,620,0,Canceled
INN00540,52,Female,30,1,Basic,2024,3,30,Online,0,0,861,0,Canceled
INN00541,57,Female,13,1,Premium,2024,11,19,Complementary,0,0,178,0,Not_Canceled
INN00542,29,Female,18,9,Standard,2024,4,7,Online,0,0,931,1,Not_Canceled
INN00543,43,Male,5,1,Basic,2024,9,27,Online,0,0,539,1,Canceled
INN00544,36,Male,24,5,Basic,2024,6,17,Online,0,0,175,1,Not_Canceled
INN00545,46,Female,2,3,Premium,2024,6,10,Online,0,0,677,1,Not_Canceled
INN00546,20,Male,8,8,Basic,2024,6,8,Offline,0,0,725,0,Not_Canceled
INN00547,19,Male,5,3,Standard,2024,12,2,Online,0,0,136,1,Not_Canceled
INN00548,38,Male,8,3,Basic,2024,6,15,Online,0,0,413,1,Canceled
INN00549,27,Female,6,8,Basic,2024,8,21,Online,0,0,700,2,Not_Canceled
INN00550,38,Female,28,2,Standard,2023,10,7,Offline,0,0,856,0,Not_Canceled
INN00551,62,Male,21,2,Premium,2024,11,29,Offline,0,0,222,0,Not_Canceled
INN00552,38,Male,25,1,Premium,2024,1,2,Offline,0,0,809,0,Not_Canceled
INN00553,28,Male,11,9,Standard,2024,3,25,Online,0,0,407,0,Canceled
INN00554,29,Female,20,1,Basic,2024,4,23,Complementary,0,0,935,2,Not_Canceled
INN00555,23,Male,2,7,Basic,2024,11,2,Online,0,0,918,0,Canceled
INN00556,44,Male,23,3,Premium,2024,11,13,Online,0,0,308,0,Not_Canceled
INN00557,24,Male,5,5,Premium,2024,3,19,Online,0,0,772,0,Not_Canceled
INN00558,43,Female,25,5,Premium,2023,9,25,Offline,0,0,640,0,Not_Canceled
INN00559,21,Male,7,1,Standard,2023,10,20,Online,0,0,629,1,Not_Canceled
INN00560,45,Female,20,4,Standard,2024,10,23,Online,0,0,776,1,Canceled
INN00561,48,Male,29,6,Basic,2023,7,17,Online,0,0,492,0,Canceled
INN00562,20,Male,4,9,Premium,2024,11,26,Online,0,0,710,1,Canceled
INN00563,58,Male,1,3,Standard,2024,8,3,Online,0,0,358,3,Not_Canceled
INN00564,51,Female,18,9,Standard,2024,9,5,Online,0,0,226,0,Canceled
INN00565,51,Female,15,6,Standard,2024,6,15,Online,0,0,473,0,Canceled
INN00566,36,Female,19,7,Basic,2023,10,16,Offline,0,0,465,0,Not_Canceled
INN00567,59,Male,28,1,Premium,2024,10,7,Online,0,0,342,1,Canceled
INN00568,27,Female,19,8,Basic,2024,2,3,Corporate,0,0,607,1,Not_Canceled
INN00569,25,Male,25,4,Standard,2024,9,3,Online,0,0,462,2,Not_Canceled
INN00570,20,Male,23,0,Basic,2024,9,16,Online,0,0,156,1,Not_Canceled
INN00571,31,Male,13,2,Premium,2024,4,26,Online,0,0,167,2,Not_Canceled
INN00572,36,Male,10,3,Basic,2024,11,3,Online,0,0,511,0,Canceled
INN00573,41,Male,24,8,Standard,2024,4,9,Online,0,0,719,1,Not_Canceled
INN00574,40,Female,29,1,Standard,2024,3,16,Corporate,0,0,334,0,Not_Canceled
INN00575,34,Female,21,10,Basic,2024,4,20,Online,0,0,336,0,Not_Canceled
INN00576,30,Male,13,3,Basic,2024,7,30,Online,0,0,132,1,Not_Canceled
INN00577,27,Male,5,10,Standard,2024,10,19,Online,0,0,443,1,Canceled
INN00578,56,Male,5,7,Basic,2024,10,11,Online,0,0,632,1,Not_Canceled
INN00579,51,Female,14,10,Standard,2024,9,13,Online,0,0,959,0,Canceled
INN00580,41,Male,3,3,Standard,2023,12,30,Offline,0,0,158,0,Not_Canceled
INN00581,62,Male,18,6,Premium,2024,10,3,Online,0,0,192,1,Canceled
INN00582,25,Male,12,6,Premium,2024,6,25,Online,0,0,792,0,Canceled
INN00583,25,Female,25,6,Basic,2024,8,22,Offline,0,0,571,0,Not_Canceled
INN00584,44,Female,13,8,Premium,2023,7,1,Offline,0,0,529,0,Not_Canceled
INN00585,25,Female,27,8,Basic,2024,6,11,Online,0,0,640,2,Not_Canceled
INN00586,40,Male,1,3,Premium,2023,11,2,Online,0,0,372,0,Not_Canceled
INN00587,59,Female,8,0,Premium,2023,9,6,Complementary,0,0,812,1,Not_Canceled
INN00588,28,Male,29,10,Premium,2024,9,2,Online,0,0,509,1,Not_Canceled
INN00589,39,Male,19,9,Basic,2024,12,30,Offline,0,0,782,1,Not_Canceled
INN00590,25,Female,17,10,Basic,2024,5,21,Online,0,0,823,2,Not_Canceled
INN00591,57,Female,12,4,Basic,2024,5,12,Online,0,0,360,0,Not_Canceled
INN00592,42,Female,30,9,Basic,2024,12,8,Offline,0,0,551,0,Not_Canceled
INN00593,18,Female,18,4,Premium,2024,1,6,Online,0,0,427,0,Not_Canceled
INN00594,62,Male,6,1,Basic,2024,8,28,Online,0,0,788,0,Not_Canceled
INN00595,18,Female,2,0,Premium,2024,3,13,Corporate,0,0,787,0,Not_Canceled
INN00596,59,Female,25,10,Premium,2024,6,15,Online,0,0,210,2,Not_Canceled
INN00597,35,Male,15,1,Standard,2024,6,17,Online,0,0,257,0,Canceled
INN00598,19,Female,29,2,Basic,2024,6,29,Online,0,0,416,1,Not_Canceled
INN00599,40,Female,7,5,Standard,2023,7,27,Online,0,0,595,0,Not_Canceled
INN00600,42,Male,12,0,Premium,2024,6,20,Online,0,0,936,0,Canceled
INN00601,38,Female,22,3,Basic,2024,2,26,Online,0,0,815,0,Canceled
INN00602,53,Female,20,7,Premium,2024,10,23,Online,0,0,127,2,Canceled
INN00603,39,Male,22,8,Premium,2024,6,24,Online,0,0,845,0,Canceled
INN00604,32,Male,16,3,Standard,2024,4,15,Online,0,0,480,0,Not_Canceled
INN00605,30,Female,26,1,Premium,2023,10,1,Corporate,0,0,517,1,Not_Canceled
INN00606,44,Female,4,9,Standard,2024,9,14,Corporate,1,2,613,0,Not_Canceled
INN00607,23,Male,7,2,Basic,2024,4,28,Offline,0,0,279,0,Not_Canceled
INN00608,49,Male,10,2,Premium,2024,7,14,Offline,0,0,891,0,Not_Canceled
INN00609,35,Male,7,5,Standard,2024,12,28,Online,0,0,229,0,Not_Canceled
INN00610,64,Female,22,5,Premium,2024,12,8,Online,0,0,287,0,Not_Canceled
INN00611,23,Female,25,1,Basic,2024,7,27,Online,0,0,103,0,Canceled
INN00612,62,Male,2,8,Basic,2024,9,27,Corporate,0,0,970,0,Not_Canceled
INN00613,32,Male,17,7,Basic,2024,10,2,Online,0,0,138,1,Not_Canceled
INN00614,60,Male,9,8,Standard,2024,8,1,Offline,0,0,555,0,Not_Canceled
INN00615,53,Female,1,4,Standard,2023,10,17,Online,0,0,619,2,Not_Canceled
INN00616,54,Female,27,6,Basic,2023,9,5,Online,0,0,382,3,Not_Canceled
INN00617,53,Male,30,7,Premium,2023,9,7,Offline,0,0,586,0,Not_Canceled
INN00618,27,Female,27,10,Premium,2024,7,10,Online,0,0,591,1,Not_Canceled
INN00619,34,Male,2,4,Premium,2024,6,19,Complementary,0,1,149,1,Not_Canceled
INN00620,57,Female,1,7,Basic,2024,5,29,Online,0,0,283,1,Canceled
INN00621,23,Male,12,0,Basic,2024,4,6,Offline,0,0,111,0,Not_Canceled
INN00622,62,Female,5,8,Standard,2024,4,29,Offline,0,0,523,0,Not_Canceled
INN00623,52,Female,15,0,Standard,2023,8,25,Online,0,0,232,1,Not_Canceled
INN00624,43,Female,3,0,Standard,2024,6,11,Online,0,0,133,2,Not_Canceled
INN00625,56,Female,6,1,Premium,2024,12,2,Corporate,0,0,189,1,Not_Canceled
INN00626,34,Female,2,9,Standard,2023,10,14,Online,0,0,106,1,Not_Canceled
INN00627,50,Male,25,3,Basic,2023,9,9,Corporate,0,0,942,0,Not_Canceled
INN00628,41,Female,17,10,Basic,2024,10,1,Online,0,0,966,1,Canceled
INN00629,38,Female,22,9,Standard,2024,6,14,Online,0,0,650,1,Not_Canceled
INN00630,18,Female,25,1,Standard,2024,4,4,Online,0,0,375,0,Canceled
INN00631,56,Male,15,2,Standard,2024,5,5,Online,0,0,185,0,Canceled
INN00632,20,Male,9,3,Premium,2024,5,12,Online,0,0,639,1,Not_Canceled
INN00633,62,Female,21,1,Basic,2024,2,11,Online,0,0,300,2,Not_Canceled
INN00634,57,Female,16,8,Premium,2024,8,25,Online,0,0,388,0,Not_Canceled
INN00635,64,Male,30,3,Basic,2024,4,5,Online,0,0,434,1,Not_Canceled
INN00636,41,Female,24,9,Standard,2024,6,24,Offline,0,0,953,0,Not_Canceled
INN00637,35,Female,29,4,Basic,2024,4,1,Online,0,0,891,0,Canceled
